,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
2047,IRL,PARTEMP,WOMEN,PC_EMP,A,1988,20.20013572
2048,IRL,PARTEMP,WOMEN,PC_EMP,A,1989,20.03453641
2049,IRL,PARTEMP,WOMEN,PC_EMP,A,1990,21.18050092
2050,IRL,PARTEMP,WOMEN,PC_EMP,A,1991,21.53400992
2051,IRL,PARTEMP,WOMEN,PC_EMP,A,1992,22.74930662
2052,IRL,PARTEMP,WOMEN,PC_EMP,A,1993,25.49467309
2053,IRL,PARTEMP,WOMEN,PC_EMP,A,1994,25.47494811
2054,IRL,PARTEMP,WOMEN,PC_EMP,A,1995,27.02481246
2055,IRL,PARTEMP,WOMEN,PC_EMP,A,1996,26.85136806
2056,IRL,PARTEMP,WOMEN,PC_EMP,A,1997,27.61235476
2057,IRL,PARTEMP,WOMEN,PC_EMP,A,1998,31.90515496
2058,IRL,PARTEMP,WOMEN,PC_EMP,A,1999,32.73737878
2059,IRL,PARTEMP,WOMEN,PC_EMP,A,2000,31.98538241
2060,IRL,PARTEMP,WOMEN,PC_EMP,A,2001,32.57467325
2061,IRL,PARTEMP,WOMEN,PC_EMP,A,2002,32.84357702
2062,IRL,PARTEMP,WOMEN,PC_EMP,A,2003,33.39768111
2063,IRL,PARTEMP,WOMEN,PC_EMP,A,2004,33.99278259
2064,IRL,PARTEMP,WOMEN,PC_EMP,A,2005,34.56809398
2065,IRL,PARTEMP,WOMEN,PC_EMP,A,2006,34.27722435
2066,IRL,PARTEMP,WOMEN,PC_EMP,A,2007,35.02838361
2067,IRL,PARTEMP,WOMEN,PC_EMP,A,2008,35.54297027
2068,IRL,PARTEMP,WOMEN,PC_EMP,A,2009,37.42019068
2069,IRL,PARTEMP,WOMEN,PC_EMP,A,2010,38.18589609
2070,IRL,PARTEMP,WOMEN,PC_EMP,A,2011,39.13269823
2071,IRL,PARTEMP,WOMEN,PC_EMP,A,2012,37.48616385
2072,IRL,PARTEMP,WOMEN,PC_EMP,A,2013,36.16806448
2073,IRL,PARTEMP,WOMEN,PC_EMP,A,2014,35.37660384
2074,IRL,PARTEMP,WOMEN,PC_EMP,A,2015,35.44763006
2075,IRL,PARTEMP,WOMEN,PC_EMP,A,2016,34.77171792
2076,IRL,PARTEMP,WOMEN,PC_EMP,A,2017,33.82538751
2077,ITA,PARTEMP,MEN,PC_EMP,A,1983,3.917352911
2078,ITA,PARTEMP,MEN,PC_EMP,A,1984,3.70853394
2079,ITA,PARTEMP,MEN,PC_EMP,A,1985,3.798882195
2080,ITA,PARTEMP,MEN,PC_EMP,A,1986,3.849093353
2081,ITA,PARTEMP,MEN,PC_EMP,A,1987,4.011802717
2082,ITA,PARTEMP,MEN,PC_EMP,A,1988,4.01030305
2083,ITA,PARTEMP,MEN,PC_EMP,A,1989,4.058570961
2084,ITA,PARTEMP,MEN,PC_EMP,A,1990,3.971900268
2085,ITA,PARTEMP,MEN,PC_EMP,A,1991,3.979086466
2086,ITA,PARTEMP,MEN,PC_EMP,A,1992,4.724092495
2087,ITA,PARTEMP,MEN,PC_EMP,A,1993,4.4610213860000005
2088,ITA,PARTEMP,MEN,PC_EMP,A,1994,4.2421858839999995
2089,ITA,PARTEMP,MEN,PC_EMP,A,1995,4.765290571
2090,ITA,PARTEMP,MEN,PC_EMP,A,1996,4.668213276
2091,ITA,PARTEMP,MEN,PC_EMP,A,1997,5.103098584
2092,ITA,PARTEMP,MEN,PC_EMP,A,1998,4.9056233460000005
2093,ITA,PARTEMP,MEN,PC_EMP,A,1999,5.286054108
2094,ITA,PARTEMP,MEN,PC_EMP,A,2000,5.389136527000001
2095,ITA,PARTEMP,MEN,PC_EMP,A,2001,5.237739171
2096,ITA,PARTEMP,MEN,PC_EMP,A,2002,4.8613057180000006
2097,ITA,PARTEMP,MEN,PC_EMP,A,2003,4.767154358
2098,ITA,PARTEMP,MEN,PC_EMP,A,2004,5.523885387000001
2099,ITA,PARTEMP,MEN,PC_EMP,A,2005,5.286684365
2100,ITA,PARTEMP,MEN,PC_EMP,A,2006,5.548333884
2101,ITA,PARTEMP,MEN,PC_EMP,A,2007,5.547416843
2102,ITA,PARTEMP,MEN,PC_EMP,A,2008,6.1262793879999995
2103,ITA,PARTEMP,MEN,PC_EMP,A,2009,5.959055618
2104,ITA,PARTEMP,MEN,PC_EMP,A,2010,6.326519016000001
2105,ITA,PARTEMP,MEN,PC_EMP,A,2011,6.530542037000001
2106,ITA,PARTEMP,MEN,PC_EMP,A,2012,7.526273905
2107,ITA,PARTEMP,MEN,PC_EMP,A,2013,8.252158288
2108,ITA,PARTEMP,MEN,PC_EMP,A,2014,8.630940995
2109,ITA,PARTEMP,MEN,PC_EMP,A,2015,8.495733343
2110,ITA,PARTEMP,MEN,PC_EMP,A,2016,8.478711882
2111,ITA,PARTEMP,MEN,PC_EMP,A,2017,8.271538386
2112,ITA,PARTEMP,WOMEN,PC_EMP,A,1983,16.82899074
2113,ITA,PARTEMP,WOMEN,PC_EMP,A,1984,16.53680155
2114,ITA,PARTEMP,WOMEN,PC_EMP,A,1985,16.57544166
2115,ITA,PARTEMP,WOMEN,PC_EMP,A,1986,16.79802245
2116,ITA,PARTEMP,WOMEN,PC_EMP,A,1987,17.46946553
2117,ITA,PARTEMP,WOMEN,PC_EMP,A,1988,17.72603003
2118,ITA,PARTEMP,WOMEN,PC_EMP,A,1989,18.73859859
2119,ITA,PARTEMP,WOMEN,PC_EMP,A,1990,18.35648641
2120,ITA,PARTEMP,WOMEN,PC_EMP,A,1991,18.48532944
2121,ITA,PARTEMP,WOMEN,PC_EMP,A,1992,19.77296852
2122,ITA,PARTEMP,WOMEN,PC_EMP,A,1993,20.45000211
2123,ITA,PARTEMP,WOMEN,PC_EMP,A,1994,20.63981551
2124,ITA,PARTEMP,WOMEN,PC_EMP,A,1995,21.05897854
2125,ITA,PARTEMP,WOMEN,PC_EMP,A,1996,20.908394199999996
2126,ITA,PARTEMP,WOMEN,PC_EMP,A,1997,22.1920833
2127,ITA,PARTEMP,WOMEN,PC_EMP,A,1998,22.41088298
2128,ITA,PARTEMP,WOMEN,PC_EMP,A,1999,23.19191087
2129,ITA,PARTEMP,WOMEN,PC_EMP,A,2000,22.54088596
2130,ITA,PARTEMP,WOMEN,PC_EMP,A,2001,22.58886186
2131,ITA,PARTEMP,WOMEN,PC_EMP,A,2002,22.74994151
2132,ITA,PARTEMP,WOMEN,PC_EMP,A,2003,23.01334399
2133,ITA,PARTEMP,WOMEN,PC_EMP,A,2004,28.69420809
2134,ITA,PARTEMP,WOMEN,PC_EMP,A,2005,28.83065043
2135,ITA,PARTEMP,WOMEN,PC_EMP,A,2006,29.26032431
2136,ITA,PARTEMP,WOMEN,PC_EMP,A,2007,29.81595311
2137,ITA,PARTEMP,WOMEN,PC_EMP,A,2008,30.53737321
2138,ITA,PARTEMP,WOMEN,PC_EMP,A,2009,30.50871062
2139,ITA,PARTEMP,WOMEN,PC_EMP,A,2010,31.00998834
2140,ITA,PARTEMP,WOMEN,PC_EMP,A,2011,31.23833259
2141,ITA,PARTEMP,WOMEN,PC_EMP,A,2012,32.20318612
2142,ITA,PARTEMP,WOMEN,PC_EMP,A,2013,32.77015625
2143,ITA,PARTEMP,WOMEN,PC_EMP,A,2014,32.91511474
2144,ITA,PARTEMP,WOMEN,PC_EMP,A,2015,32.7711625
2145,ITA,PARTEMP,WOMEN,PC_EMP,A,2016,32.6343988
2146,ITA,PARTEMP,WOMEN,PC_EMP,A,2017,32.44018925
2147,JPN,PARTEMP,MEN,PC_EMP,A,1980,4.630732185
2148,JPN,PARTEMP,MEN,PC_EMP,A,1981,4.559302448
2149,JPN,PARTEMP,MEN,PC_EMP,A,1982,4.500972335
2150,JPN,PARTEMP,MEN,PC_EMP,A,1983,4.427439758
2151,JPN,PARTEMP,MEN,PC_EMP,A,1984,4.446647971
2152,JPN,PARTEMP,MEN,PC_EMP,A,1985,4.789330719
2153,JPN,PARTEMP,MEN,PC_EMP,A,1986,4.713768779
2154,JPN,PARTEMP,MEN,PC_EMP,A,1987,4.508463788
2155,JPN,PARTEMP,MEN,PC_EMP,A,1988,4.650989175
2156,JPN,PARTEMP,MEN,PC_EMP,A,1989,4.893736018
2157,JPN,PARTEMP,MEN,PC_EMP,A,1990,5.855184816
2158,JPN,PARTEMP,MEN,PC_EMP,A,1991,6.215131876
2159,JPN,PARTEMP,MEN,PC_EMP,A,1992,6.49981007
2160,JPN,PARTEMP,MEN,PC_EMP,A,1993,7.019870631
2161,JPN,PARTEMP,MEN,PC_EMP,A,1994,7.164556844
2162,JPN,PARTEMP,MEN,PC_EMP,A,1995,6.166383101
2163,JPN,PARTEMP,MEN,PC_EMP,A,1996,7.168608261
2164,JPN,PARTEMP,MEN,PC_EMP,A,1997,7.940663176
2165,JPN,PARTEMP,MEN,PC_EMP,A,1998,7.9434697860000005
2166,JPN,PARTEMP,MEN,PC_EMP,A,1999,8.257995187999999
2167,JPN,PARTEMP,MEN,PC_EMP,A,2000,7.112122446
2168,JPN,PARTEMP,MEN,PC_EMP,A,2001,8.421431549
2169,JPN,PARTEMP,MEN,PC_EMP,A,2002,8.608909537999999
2170,JPN,PARTEMP,MEN,PC_EMP,A,2003,8.928571429
2171,JPN,PARTEMP,MEN,PC_EMP,A,2004,8.808147536
2172,JPN,PARTEMP,MEN,PC_EMP,A,2005,8.763736264
2173,JPN,PARTEMP,MEN,PC_EMP,A,2006,8.470394737000001
2174,JPN,PARTEMP,MEN,PC_EMP,A,2007,9.177559913
2175,JPN,PARTEMP,MEN,PC_EMP,A,2008,9.893121403
2176,JPN,PARTEMP,MEN,PC_EMP,A,2009,10.48341765
2177,JPN,PARTEMP,MEN,PC_EMP,A,2010,10.35845329
2178,JPN,PARTEMP,MEN,PC_EMP,A,2011,10.26931045
2179,JPN,PARTEMP,MEN,PC_EMP,A,2012,10.32239819
2180,JPN,PARTEMP,MEN,PC_EMP,A,2013,11.32236095
2181,JPN,PARTEMP,MEN,PC_EMP,A,2014,11.98639841
2182,JPN,PARTEMP,MEN,PC_EMP,A,2015,11.99319535
2183,JPN,PARTEMP,MEN,PC_EMP,A,2016,11.91549296
2184,JPN,PARTEMP,MEN,PC_EMP,A,2017,11.50195422
2185,JPN,PARTEMP,WOMEN,PC_EMP,A,1980,21.44737935
2186,JPN,PARTEMP,WOMEN,PC_EMP,A,1981,21.43217658
2187,JPN,PARTEMP,WOMEN,PC_EMP,A,1982,21.8586363
2188,JPN,PARTEMP,WOMEN,PC_EMP,A,1983,22.26400987
2189,JPN,PARTEMP,WOMEN,PC_EMP,A,1984,22.72556212
2190,JPN,PARTEMP,WOMEN,PC_EMP,A,1985,22.52766648
2191,JPN,PARTEMP,WOMEN,PC_EMP,A,1986,22.86771633
2192,JPN,PARTEMP,WOMEN,PC_EMP,A,1987,22.93222837
2193,JPN,PARTEMP,WOMEN,PC_EMP,A,1988,23.18684564
2194,JPN,PARTEMP,WOMEN,PC_EMP,A,1989,23.88311739
2195,JPN,PARTEMP,WOMEN,PC_EMP,A,1990,25.076347100000003
2196,JPN,PARTEMP,WOMEN,PC_EMP,A,1991,25.71471071
2197,JPN,PARTEMP,WOMEN,PC_EMP,A,1992,26.12651802
2198,JPN,PARTEMP,WOMEN,PC_EMP,A,1993,26.432363199999998
2199,JPN,PARTEMP,WOMEN,PC_EMP,A,1994,26.80076177
2200,JPN,PARTEMP,WOMEN,PC_EMP,A,1995,26.15574231
2201,JPN,PARTEMP,WOMEN,PC_EMP,A,1996,27.51759437
2202,JPN,PARTEMP,WOMEN,PC_EMP,A,1997,28.77413173
2203,JPN,PARTEMP,WOMEN,PC_EMP,A,1998,29.25257466
2204,JPN,PARTEMP,WOMEN,PC_EMP,A,1999,29.77494625
2205,JPN,PARTEMP,WOMEN,PC_EMP,A,2000,28.98324649
2206,JPN,PARTEMP,WOMEN,PC_EMP,A,2001,30.77171543
2207,JPN,PARTEMP,WOMEN,PC_EMP,A,2002,30.896878700000002
2208,JPN,PARTEMP,WOMEN,PC_EMP,A,2003,31.41505715
2209,JPN,PARTEMP,WOMEN,PC_EMP,A,2004,31.32341425
2210,JPN,PARTEMP,WOMEN,PC_EMP,A,2005,31.73489279
2211,JPN,PARTEMP,WOMEN,PC_EMP,A,2006,31.34674923
2212,JPN,PARTEMP,WOMEN,PC_EMP,A,2007,32.57429564
2213,JPN,PARTEMP,WOMEN,PC_EMP,A,2008,33.16602317
2214,JPN,PARTEMP,WOMEN,PC_EMP,A,2009,33.84074941
2215,JPN,PARTEMP,WOMEN,PC_EMP,A,2010,33.93275997
2216,JPN,PARTEMP,WOMEN,PC_EMP,A,2011,34.80572597
2217,JPN,PARTEMP,WOMEN,PC_EMP,A,2012,34.54049844
2218,JPN,PARTEMP,WOMEN,PC_EMP,A,2013,36.15797546
2219,JPN,PARTEMP,WOMEN,PC_EMP,A,2014,37.21904762
2220,JPN,PARTEMP,WOMEN,PC_EMP,A,2015,36.8818422
2221,JPN,PARTEMP,WOMEN,PC_EMP,A,2016,37.11952487
2222,JPN,PARTEMP,WOMEN,PC_EMP,A,2017,36.70562454
2223,KOR,PARTEMP,MEN,PC_EMP,A,1989,3.776377875
2224,KOR,PARTEMP,MEN,PC_EMP,A,1990,3.1367468880000002
2225,KOR,PARTEMP,MEN,PC_EMP,A,1991,3.0050486989999996
2226,KOR,PARTEMP,MEN,PC_EMP,A,1992,3.037216408
2227,KOR,PARTEMP,MEN,PC_EMP,A,1993,2.894537118
2228,KOR,PARTEMP,MEN,PC_EMP,A,1994,2.9154000539999996
2229,KOR,PARTEMP,MEN,PC_EMP,A,1995,2.798522142
2230,KOR,PARTEMP,MEN,PC_EMP,A,1996,2.63694444
2231,KOR,PARTEMP,MEN,PC_EMP,A,1997,3.163331546
2232,KOR,PARTEMP,MEN,PC_EMP,A,1998,5.069660832
2233,KOR,PARTEMP,MEN,PC_EMP,A,1999,5.793017741
2234,KOR,PARTEMP,MEN,PC_EMP,A,2000,5.080083297
2235,KOR,PARTEMP,MEN,PC_EMP,A,2001,5.200849058999999
2236,KOR,PARTEMP,MEN,PC_EMP,A,2002,5.418642608
2237,KOR,PARTEMP,MEN,PC_EMP,A,2003,5.341152285
2238,KOR,PARTEMP,MEN,PC_EMP,A,2004,5.877598302999999
2239,KOR,PARTEMP,MEN,PC_EMP,A,2005,6.4448163329999995
2240,KOR,PARTEMP,MEN,PC_EMP,A,2006,6.222823042999999
2241,KOR,PARTEMP,MEN,PC_EMP,A,2007,6.174342166000001
2242,KOR,PARTEMP,MEN,PC_EMP,A,2008,6.502263482999999
2243,KOR,PARTEMP,MEN,PC_EMP,A,2009,6.911896027999999
2244,KOR,PARTEMP,MEN,PC_EMP,A,2010,7.184713782
2245,KOR,PARTEMP,MEN,PC_EMP,A,2011,9.965871331
2246,KOR,PARTEMP,MEN,PC_EMP,A,2012,6.715231178
2247,KOR,PARTEMP,MEN,PC_EMP,A,2013,7.427979681
2248,KOR,PARTEMP,MEN,PC_EMP,A,2014,6.684082626
2249,KOR,PARTEMP,MEN,PC_EMP,A,2015,6.774326857
2250,KOR,PARTEMP,MEN,PC_EMP,A,2016,6.764764464
2251,KOR,PARTEMP,MEN,PC_EMP,A,2017,7.3412984560000005
2252,KOR,PARTEMP,WOMEN,PC_EMP,A,1989,7.316336692999999
2253,KOR,PARTEMP,WOMEN,PC_EMP,A,1990,6.4610599539999995
2254,KOR,PARTEMP,WOMEN,PC_EMP,A,1991,6.740658358999999
2255,KOR,PARTEMP,WOMEN,PC_EMP,A,1992,7.3113098579999996
2256,KOR,PARTEMP,WOMEN,PC_EMP,A,1993,6.853811877999999
2257,KOR,PARTEMP,WOMEN,PC_EMP,A,1994,6.812519954
2258,KOR,PARTEMP,WOMEN,PC_EMP,A,1995,6.598813917999999
2259,KOR,PARTEMP,WOMEN,PC_EMP,A,1996,6.799761416
2260,KOR,PARTEMP,WOMEN,PC_EMP,A,1997,7.674726708
2261,KOR,PARTEMP,WOMEN,PC_EMP,A,1998,9.155486977999999
2262,KOR,PARTEMP,WOMEN,PC_EMP,A,1999,10.38639602
2263,KOR,PARTEMP,WOMEN,PC_EMP,A,2000,9.774955949
2264,KOR,PARTEMP,WOMEN,PC_EMP,A,2001,10.35567088
2265,KOR,PARTEMP,WOMEN,PC_EMP,A,2002,10.60340497
2266,KOR,PARTEMP,WOMEN,PC_EMP,A,2003,11.15632657
2267,KOR,PARTEMP,WOMEN,PC_EMP,A,2004,11.91778165
2268,KOR,PARTEMP,WOMEN,PC_EMP,A,2005,12.4407899
2269,KOR,PARTEMP,WOMEN,PC_EMP,A,2006,12.21654562
2270,KOR,PARTEMP,WOMEN,PC_EMP,A,2007,12.40426259
2271,KOR,PARTEMP,WOMEN,PC_EMP,A,2008,13.12369877
2272,KOR,PARTEMP,WOMEN,PC_EMP,A,2009,14.17802261
2273,KOR,PARTEMP,WOMEN,PC_EMP,A,2010,15.500199400000001
2274,KOR,PARTEMP,WOMEN,PC_EMP,A,2011,18.420365
2275,KOR,PARTEMP,WOMEN,PC_EMP,A,2012,14.95399902
2276,KOR,PARTEMP,WOMEN,PC_EMP,A,2013,16.08172372
2277,KOR,PARTEMP,WOMEN,PC_EMP,A,2014,15.49875422
2278,KOR,PARTEMP,WOMEN,PC_EMP,A,2015,15.79435852
2279,KOR,PARTEMP,WOMEN,PC_EMP,A,2016,16.40556969
2280,KOR,PARTEMP,WOMEN,PC_EMP,A,2017,16.94658972
2281,LUX,PARTEMP,MEN,PC_EMP,A,1983,1.273719577
2282,LUX,PARTEMP,MEN,PC_EMP,A,1984,1.4168230130000001
2283,LUX,PARTEMP,MEN,PC_EMP,A,1985,1.456654546
2284,LUX,PARTEMP,MEN,PC_EMP,A,1986,1.507870013
2285,LUX,PARTEMP,MEN,PC_EMP,A,1987,1.517153646
2286,LUX,PARTEMP,MEN,PC_EMP,A,1988,1.278278929
2287,LUX,PARTEMP,MEN,PC_EMP,A,1989,1.5769604780000002
2288,LUX,PARTEMP,MEN,PC_EMP,A,1990,1.5581748480000002
2289,LUX,PARTEMP,MEN,PC_EMP,A,1991,1.3752049780000002
2290,LUX,PARTEMP,MEN,PC_EMP,A,1992,2.129263553
2291,LUX,PARTEMP,MEN,PC_EMP,A,1993,1.9437628340000002
2292,LUX,PARTEMP,MEN,PC_EMP,A,1994,1.93028394
2293,LUX,PARTEMP,MEN,PC_EMP,A,1995,1.927613948
2294,LUX,PARTEMP,MEN,PC_EMP,A,1996,2.183933264
2295,LUX,PARTEMP,MEN,PC_EMP,A,1997,1.974616489
2296,LUX,PARTEMP,MEN,PC_EMP,A,1998,2.674316941
2297,LUX,PARTEMP,MEN,PC_EMP,A,1999,1.72806361
2298,LUX,PARTEMP,MEN,PC_EMP,A,2000,2.0889561690000003
2299,LUX,PARTEMP,MEN,PC_EMP,A,2001,1.8382181880000001
2300,LUX,PARTEMP,MEN,PC_EMP,A,2002,2.155380885
2301,LUX,PARTEMP,MEN,PC_EMP,A,2003,1.740127269
2302,LUX,PARTEMP,MEN,PC_EMP,A,2004,1.817997911
2303,LUX,PARTEMP,MEN,PC_EMP,A,2005,1.632793863
2304,LUX,PARTEMP,MEN,PC_EMP,A,2006,1.545213815
2305,LUX,PARTEMP,MEN,PC_EMP,A,2007,1.433908741
2306,LUX,PARTEMP,MEN,PC_EMP,A,2008,1.742243809
2307,LUX,PARTEMP,MEN,PC_EMP,A,2009,5.400636842999999
2308,LUX,PARTEMP,MEN,PC_EMP,A,2010,4.555958206000001
2309,LUX,PARTEMP,MEN,PC_EMP,A,2011,5.046731243
2310,LUX,PARTEMP,MEN,PC_EMP,A,2012,5.412106195
2311,LUX,PARTEMP,MEN,PC_EMP,A,2013,5.39212329
2312,LUX,PARTEMP,MEN,PC_EMP,A,2014,5.575379573999999
2313,LUX,PARTEMP,MEN,PC_EMP,A,2015,5.223203262
2314,LUX,PARTEMP,MEN,PC_EMP,A,2016,4.870804691
2315,LUX,PARTEMP,MEN,PC_EMP,A,2017,4.101597378
2316,LUX,PARTEMP,WOMEN,PC_EMP,A,1983,19.55442398
2317,LUX,PARTEMP,WOMEN,PC_EMP,A,1984,18.13886994
2318,LUX,PARTEMP,WOMEN,PC_EMP,A,1985,18.47380365
2319,LUX,PARTEMP,WOMEN,PC_EMP,A,1986,18.44311541
2320,LUX,PARTEMP,WOMEN,PC_EMP,A,1987,20.36066247
2321,LUX,PARTEMP,WOMEN,PC_EMP,A,1988,18.34164982
2322,LUX,PARTEMP,WOMEN,PC_EMP,A,1989,18.83447515
2323,LUX,PARTEMP,WOMEN,PC_EMP,A,1990,19.09593017
2324,LUX,PARTEMP,WOMEN,PC_EMP,A,1991,22.24361495
2325,LUX,PARTEMP,WOMEN,PC_EMP,A,1992,22.01139546
2326,LUX,PARTEMP,WOMEN,PC_EMP,A,1993,23.82485355
2327,LUX,PARTEMP,WOMEN,PC_EMP,A,1994,25.6854864
2328,LUX,PARTEMP,WOMEN,PC_EMP,A,1995,28.41196931
2329,LUX,PARTEMP,WOMEN,PC_EMP,A,1996,24.84779961
2330,LUX,PARTEMP,WOMEN,PC_EMP,A,1997,26.15995088
2331,LUX,PARTEMP,WOMEN,PC_EMP,A,1998,29.20821847
2332,LUX,PARTEMP,WOMEN,PC_EMP,A,1999,28.40748384
2333,LUX,PARTEMP,WOMEN,PC_EMP,A,2000,28.91175798
2334,LUX,PARTEMP,WOMEN,PC_EMP,A,2001,29.90107488
2335,LUX,PARTEMP,WOMEN,PC_EMP,A,2002,27.73598962
2336,LUX,PARTEMP,WOMEN,PC_EMP,A,2003,30.18918699
2337,LUX,PARTEMP,WOMEN,PC_EMP,A,2004,29.57296535
2338,LUX,PARTEMP,WOMEN,PC_EMP,A,2005,30.74805732
2339,LUX,PARTEMP,WOMEN,PC_EMP,A,2006,27.16403792
2340,LUX,PARTEMP,WOMEN,PC_EMP,A,2007,27.62416808
2341,LUX,PARTEMP,WOMEN,PC_EMP,A,2008,28.93512237
2342,LUX,PARTEMP,WOMEN,PC_EMP,A,2009,31.10435215
2343,LUX,PARTEMP,WOMEN,PC_EMP,A,2010,30.428976799999997
2344,LUX,PARTEMP,WOMEN,PC_EMP,A,2011,30.19105292
2345,LUX,PARTEMP,WOMEN,PC_EMP,A,2012,28.08847404
2346,LUX,PARTEMP,WOMEN,PC_EMP,A,2013,27.69752662
2347,LUX,PARTEMP,WOMEN,PC_EMP,A,2014,27.7314625
2348,LUX,PARTEMP,WOMEN,PC_EMP,A,2015,26.69113833
2349,LUX,PARTEMP,WOMEN,PC_EMP,A,2016,24.12626443
2350,LUX,PARTEMP,WOMEN,PC_EMP,A,2017,25.92742664
2351,MEX,PARTEMP,MEN,PC_EMP,A,1995,9.548553924
2352,MEX,PARTEMP,MEN,PC_EMP,A,1996,8.346537032
2353,MEX,PARTEMP,MEN,PC_EMP,A,1997,8.458309
2354,MEX,PARTEMP,MEN,PC_EMP,A,1998,8.197836189
2355,MEX,PARTEMP,MEN,PC_EMP,A,1999,7.136857172999999
2356,MEX,PARTEMP,MEN,PC_EMP,A,2000,7.131733466
2357,MEX,PARTEMP,MEN,PC_EMP,A,2001,7.544888725
2358,MEX,PARTEMP,MEN,PC_EMP,A,2002,7.110585352999999
2359,MEX,PARTEMP,MEN,PC_EMP,A,2003,7.034395948999999
2360,MEX,PARTEMP,MEN,PC_EMP,A,2004,8.143442334
2361,MEX,PARTEMP,MEN,PC_EMP,A,2005,10.07749291
2362,MEX,PARTEMP,MEN,PC_EMP,A,2006,10.68182578
2363,MEX,PARTEMP,MEN,PC_EMP,A,2007,11.43987183
2364,MEX,PARTEMP,MEN,PC_EMP,A,2008,11.58996968
2365,MEX,PARTEMP,MEN,PC_EMP,A,2009,12.23642507
2366,MEX,PARTEMP,MEN,PC_EMP,A,2010,12.23862535
2367,MEX,PARTEMP,MEN,PC_EMP,A,2011,12.518474699999999
2368,MEX,PARTEMP,MEN,PC_EMP,A,2012,13.00409886
2369,MEX,PARTEMP,MEN,PC_EMP,A,2013,12.75605141
2370,MEX,PARTEMP,MEN,PC_EMP,A,2014,12.43897266
2371,MEX,PARTEMP,MEN,PC_EMP,A,2015,12.34718037
2372,MEX,PARTEMP,MEN,PC_EMP,A,2016,12.02606448
2373,MEX,PARTEMP,MEN,PC_EMP,A,2017,11.53637921
2374,MEX,PARTEMP,WOMEN,PC_EMP,A,1995,31.13894857
2375,MEX,PARTEMP,WOMEN,PC_EMP,A,1996,28.53659584
2376,MEX,PARTEMP,WOMEN,PC_EMP,A,1997,29.25051234
2377,MEX,PARTEMP,WOMEN,PC_EMP,A,1998,28.25483194
2378,MEX,PARTEMP,WOMEN,PC_EMP,A,1999,26.57909388
2379,MEX,PARTEMP,WOMEN,PC_EMP,A,2000,25.59699741
2380,MEX,PARTEMP,WOMEN,PC_EMP,A,2001,25.70336756
2381,MEX,PARTEMP,WOMEN,PC_EMP,A,2002,25.58534122
2382,MEX,PARTEMP,WOMEN,PC_EMP,A,2003,25.70600198
2383,MEX,PARTEMP,WOMEN,PC_EMP,A,2004,27.64762168
2384,MEX,PARTEMP,WOMEN,PC_EMP,A,2005,27.18410592
2385,MEX,PARTEMP,WOMEN,PC_EMP,A,2006,27.830104300000002
2386,MEX,PARTEMP,WOMEN,PC_EMP,A,2007,28.45003295
2387,MEX,PARTEMP,WOMEN,PC_EMP,A,2008,27.80028285
2388,MEX,PARTEMP,WOMEN,PC_EMP,A,2009,28.18221179
2389,MEX,PARTEMP,WOMEN,PC_EMP,A,2010,28.14396681
2390,MEX,PARTEMP,WOMEN,PC_EMP,A,2011,28.03668637
2391,MEX,PARTEMP,WOMEN,PC_EMP,A,2012,28.41390671
2392,MEX,PARTEMP,WOMEN,PC_EMP,A,2013,27.59049358
2393,MEX,PARTEMP,WOMEN,PC_EMP,A,2014,27.53297896
2394,MEX,PARTEMP,WOMEN,PC_EMP,A,2015,27.48336424
2395,MEX,PARTEMP,WOMEN,PC_EMP,A,2016,26.90036732
2396,MEX,PARTEMP,WOMEN,PC_EMP,A,2017,26.38489787
2397,NLD,PARTEMP,MEN,PC_EMP,A,1983,5.648156799
2398,NLD,PARTEMP,MEN,PC_EMP,A,1985,6.140297205
2399,NLD,PARTEMP,MEN,PC_EMP,A,1987,12.54012134
2400,NLD,PARTEMP,MEN,PC_EMP,A,1988,12.82553331
2401,NLD,PARTEMP,MEN,PC_EMP,A,1989,12.9928446
2402,NLD,PARTEMP,MEN,PC_EMP,A,1990,13.38381138
2403,NLD,PARTEMP,MEN,PC_EMP,A,1991,13.67124133
2404,NLD,PARTEMP,MEN,PC_EMP,A,1992,11.07715011
2405,NLD,PARTEMP,MEN,PC_EMP,A,1993,10.93397899
2406,NLD,PARTEMP,MEN,PC_EMP,A,1994,11.29100096
2407,NLD,PARTEMP,MEN,PC_EMP,A,1995,11.80626516
2408,NLD,PARTEMP,MEN,PC_EMP,A,1996,11.28528358
2409,NLD,PARTEMP,MEN,PC_EMP,A,1997,11.09977074
2410,NLD,PARTEMP,MEN,PC_EMP,A,1998,12.42751408
2411,NLD,PARTEMP,MEN,PC_EMP,A,1999,11.92565511
2412,NLD,PARTEMP,MEN,PC_EMP,A,2000,13.10054538
2413,NLD,PARTEMP,MEN,PC_EMP,A,2001,13.58602718
2414,NLD,PARTEMP,MEN,PC_EMP,A,2002,14.37082584
2415,NLD,PARTEMP,MEN,PC_EMP,A,2003,14.76474652
2416,NLD,PARTEMP,MEN,PC_EMP,A,2004,15.02460216
2417,NLD,PARTEMP,MEN,PC_EMP,A,2005,15.27159956
2418,NLD,PARTEMP,MEN,PC_EMP,A,2006,15.45848328
2419,NLD,PARTEMP,MEN,PC_EMP,A,2007,16.06195096
