,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
783,FIN,SELFEMP,MEN,PC_EMP,A,2010,17.570439999999998
784,FIN,SELFEMP,MEN,PC_EMP,A,2011,17.647170000000003
785,FIN,SELFEMP,MEN,PC_EMP,A,2012,18.02059
786,FIN,SELFEMP,MEN,PC_EMP,A,2013,17.83315
787,FIN,SELFEMP,MEN,PC_EMP,A,2014,18.443720000000003
788,FIN,SELFEMP,MEN,PC_EMP,A,2015,18.74912
789,FIN,SELFEMP,MEN,PC_EMP,A,2016,18.37508
790,FIN,SELFEMP,MEN,PC_EMP,A,2017,17.01601
791,FIN,SELFEMP,TOT,PC_EMP,A,1964,30.62558
792,FIN,SELFEMP,TOT,PC_EMP,A,1977,18.3701
793,FIN,SELFEMP,TOT,PC_EMP,A,1978,17.71689
794,FIN,SELFEMP,TOT,PC_EMP,A,1979,17.40873
795,FIN,SELFEMP,TOT,PC_EMP,A,1980,17.169970000000003
796,FIN,SELFEMP,TOT,PC_EMP,A,1981,16.645329999999998
797,FIN,SELFEMP,TOT,PC_EMP,A,1982,16.34981
798,FIN,SELFEMP,TOT,PC_EMP,A,1983,16.21849
799,FIN,SELFEMP,TOT,PC_EMP,A,1984,15.77195
800,FIN,SELFEMP,TOT,PC_EMP,A,1985,14.874329999999999
801,FIN,SELFEMP,TOT,PC_EMP,A,1986,14.86989
802,FIN,SELFEMP,TOT,PC_EMP,A,1987,15.41649
803,FIN,SELFEMP,TOT,PC_EMP,A,1988,15.206610000000001
804,FIN,SELFEMP,TOT,PC_EMP,A,1989,15.83801
805,FIN,SELFEMP,TOT,PC_EMP,A,1990,15.563579999999998
806,FIN,SELFEMP,TOT,PC_EMP,A,1991,15.34884
807,FIN,SELFEMP,TOT,PC_EMP,A,1992,15.66485
808,FIN,SELFEMP,TOT,PC_EMP,A,1993,16.01164
809,FIN,SELFEMP,TOT,PC_EMP,A,1994,16.283620000000003
810,FIN,SELFEMP,TOT,PC_EMP,A,1995,15.550239999999999
811,FIN,SELFEMP,TOT,PC_EMP,A,1996,15.29023
812,FIN,SELFEMP,TOT,PC_EMP,A,1997,14.87049
813,FIN,SELFEMP,TOT,PC_EMP,A,1998,14.401279999999998
814,FIN,SELFEMP,TOT,PC_EMP,A,1999,13.99109
815,FIN,SELFEMP,TOT,PC_EMP,A,2000,13.670960000000001
816,FIN,SELFEMP,TOT,PC_EMP,A,2001,13.00366
817,FIN,SELFEMP,TOT,PC_EMP,A,2002,12.85961
818,FIN,SELFEMP,TOT,PC_EMP,A,2003,12.88519
819,FIN,SELFEMP,TOT,PC_EMP,A,2004,12.743960000000001
820,FIN,SELFEMP,TOT,PC_EMP,A,2005,12.64878
821,FIN,SELFEMP,TOT,PC_EMP,A,2006,12.874080000000001
822,FIN,SELFEMP,TOT,PC_EMP,A,2007,12.58014
823,FIN,SELFEMP,TOT,PC_EMP,A,2008,12.804860000000001
824,FIN,SELFEMP,TOT,PC_EMP,A,2009,13.613660000000001
825,FIN,SELFEMP,TOT,PC_EMP,A,2010,13.397479999999998
826,FIN,SELFEMP,TOT,PC_EMP,A,2011,13.368770000000001
827,FIN,SELFEMP,TOT,PC_EMP,A,2012,13.5771
828,FIN,SELFEMP,TOT,PC_EMP,A,2013,13.4376
829,FIN,SELFEMP,TOT,PC_EMP,A,2014,14.00041
830,FIN,SELFEMP,TOT,PC_EMP,A,2015,14.21844
831,FIN,SELFEMP,TOT,PC_EMP,A,2016,14.03231
832,FIN,SELFEMP,TOT,PC_EMP,A,2017,13.17625
833,FIN,SELFEMP,WOMEN,PC_EMP,A,1977,16.952379999999998
834,FIN,SELFEMP,WOMEN,PC_EMP,A,1978,16.03865
835,FIN,SELFEMP,WOMEN,PC_EMP,A,1979,15.595460000000001
836,FIN,SELFEMP,WOMEN,PC_EMP,A,1980,15.44118
837,FIN,SELFEMP,WOMEN,PC_EMP,A,1981,14.69793
838,FIN,SELFEMP,WOMEN,PC_EMP,A,1982,14.083260000000001
839,FIN,SELFEMP,WOMEN,PC_EMP,A,1983,13.584570000000001
840,FIN,SELFEMP,WOMEN,PC_EMP,A,1984,13.37967
841,FIN,SELFEMP,WOMEN,PC_EMP,A,1985,12.28669
842,FIN,SELFEMP,WOMEN,PC_EMP,A,1986,11.72945
843,FIN,SELFEMP,WOMEN,PC_EMP,A,1987,11.95185
844,FIN,SELFEMP,WOMEN,PC_EMP,A,1988,11.32076
845,FIN,SELFEMP,WOMEN,PC_EMP,A,1989,11.6318
846,FIN,SELFEMP,WOMEN,PC_EMP,A,1990,11.28763
847,FIN,SELFEMP,WOMEN,PC_EMP,A,1991,10.86012
848,FIN,SELFEMP,WOMEN,PC_EMP,A,1992,10.68773
849,FIN,SELFEMP,WOMEN,PC_EMP,A,1993,10.81349
850,FIN,SELFEMP,WOMEN,PC_EMP,A,1994,11.05528
851,FIN,SELFEMP,WOMEN,PC_EMP,A,1995,10.468589999999999
852,FIN,SELFEMP,WOMEN,PC_EMP,A,1996,10.48467
853,FIN,SELFEMP,WOMEN,PC_EMP,A,1997,10.22395
854,FIN,SELFEMP,WOMEN,PC_EMP,A,1998,9.828731
855,FIN,SELFEMP,WOMEN,PC_EMP,A,1999,9.625129
856,FIN,SELFEMP,WOMEN,PC_EMP,A,2000,9.228166
857,FIN,SELFEMP,WOMEN,PC_EMP,A,2001,8.892093
858,FIN,SELFEMP,WOMEN,PC_EMP,A,2002,8.83973
859,FIN,SELFEMP,WOMEN,PC_EMP,A,2003,8.83077
860,FIN,SELFEMP,WOMEN,PC_EMP,A,2004,8.579289
861,FIN,SELFEMP,WOMEN,PC_EMP,A,2005,8.478345
862,FIN,SELFEMP,WOMEN,PC_EMP,A,2006,8.456116999999999
863,FIN,SELFEMP,WOMEN,PC_EMP,A,2007,8.243735000000001
864,FIN,SELFEMP,WOMEN,PC_EMP,A,2008,8.574013
865,FIN,SELFEMP,WOMEN,PC_EMP,A,2009,9.040253
866,FIN,SELFEMP,WOMEN,PC_EMP,A,2010,8.97827
867,FIN,SELFEMP,WOMEN,PC_EMP,A,2011,8.797274
868,FIN,SELFEMP,WOMEN,PC_EMP,A,2012,8.871754
869,FIN,SELFEMP,WOMEN,PC_EMP,A,2013,8.8044
870,FIN,SELFEMP,WOMEN,PC_EMP,A,2014,9.333753
871,FIN,SELFEMP,WOMEN,PC_EMP,A,2015,9.456472999999999
872,FIN,SELFEMP,WOMEN,PC_EMP,A,2016,9.379230999999999
873,FIN,SELFEMP,WOMEN,PC_EMP,A,2017,9.042821
874,FRA,SELFEMP,MEN,PC_EMP,A,2003,14.289470000000001
875,FRA,SELFEMP,MEN,PC_EMP,A,2004,13.658610000000001
876,FRA,SELFEMP,MEN,PC_EMP,A,2005,13.885729999999999
877,FRA,SELFEMP,MEN,PC_EMP,A,2006,14.512020000000001
878,FRA,SELFEMP,MEN,PC_EMP,A,2007,14.18784
879,FRA,SELFEMP,MEN,PC_EMP,A,2009,14.236239999999999
880,FRA,SELFEMP,MEN,PC_EMP,A,2010,15.012070000000001
881,FRA,SELFEMP,MEN,PC_EMP,A,2011,15.11914
882,FRA,SELFEMP,MEN,PC_EMP,A,2012,14.89342
883,FRA,SELFEMP,MEN,PC_EMP,A,2013,14.537289999999999
884,FRA,SELFEMP,MEN,PC_EMP,A,2014,14.822070000000002
885,FRA,SELFEMP,MEN,PC_EMP,A,2016,14.96212
886,FRA,SELFEMP,MEN,PC_EMP,A,2017,14.47238
887,FRA,SELFEMP,TOT,PC_EMP,A,2003,11.410630000000001
888,FRA,SELFEMP,TOT,PC_EMP,A,2004,10.83319
889,FRA,SELFEMP,TOT,PC_EMP,A,2005,10.88149
890,FRA,SELFEMP,TOT,PC_EMP,A,2006,11.36335
891,FRA,SELFEMP,TOT,PC_EMP,A,2007,10.98404
892,FRA,SELFEMP,TOT,PC_EMP,A,2008,10.56143
893,FRA,SELFEMP,TOT,PC_EMP,A,2009,10.94749
894,FRA,SELFEMP,TOT,PC_EMP,A,2010,11.49214
895,FRA,SELFEMP,TOT,PC_EMP,A,2011,11.62862
896,FRA,SELFEMP,TOT,PC_EMP,A,2012,11.444139999999999
897,FRA,SELFEMP,TOT,PC_EMP,A,2013,11.27241
898,FRA,SELFEMP,TOT,PC_EMP,A,2014,11.60551
899,FRA,SELFEMP,TOT,PC_EMP,A,2015,11.58949
900,FRA,SELFEMP,TOT,PC_EMP,A,2016,11.8132
901,FRA,SELFEMP,TOT,PC_EMP,A,2017,11.6434
902,FRA,SELFEMP,WOMEN,PC_EMP,A,2003,8.046247
903,FRA,SELFEMP,WOMEN,PC_EMP,A,2004,7.554683
904,FRA,SELFEMP,WOMEN,PC_EMP,A,2005,7.428658
905,FRA,SELFEMP,WOMEN,PC_EMP,A,2006,7.774528
906,FRA,SELFEMP,WOMEN,PC_EMP,A,2007,7.380310000000001
907,FRA,SELFEMP,WOMEN,PC_EMP,A,2008,7.346239999999999
908,FRA,SELFEMP,WOMEN,PC_EMP,A,2009,7.309219000000001
909,FRA,SELFEMP,WOMEN,PC_EMP,A,2010,7.594299
910,FRA,SELFEMP,WOMEN,PC_EMP,A,2011,7.766615
911,FRA,SELFEMP,WOMEN,PC_EMP,A,2012,7.655211
912,FRA,SELFEMP,WOMEN,PC_EMP,A,2013,7.721143
913,FRA,SELFEMP,WOMEN,PC_EMP,A,2014,8.149747
914,FRA,SELFEMP,WOMEN,PC_EMP,A,2015,8.210395
915,FRA,SELFEMP,WOMEN,PC_EMP,A,2016,8.433759
916,FRA,SELFEMP,WOMEN,PC_EMP,A,2017,8.592291000000001
917,DEU,SELFEMP,MEN,PC_EMP,A,1962,13.589139999999999
918,DEU,SELFEMP,MEN,PC_EMP,A,1963,13.14631
919,DEU,SELFEMP,MEN,PC_EMP,A,1964,12.826319999999999
920,DEU,SELFEMP,MEN,PC_EMP,A,1965,12.46227
921,DEU,SELFEMP,MEN,PC_EMP,A,1966,12.33315
922,DEU,SELFEMP,MEN,PC_EMP,A,1967,12.50912
923,DEU,SELFEMP,MEN,PC_EMP,A,1968,12.14281
924,DEU,SELFEMP,MEN,PC_EMP,A,1969,11.587860000000001
925,DEU,SELFEMP,MEN,PC_EMP,A,1980,9.201101
926,DEU,SELFEMP,MEN,PC_EMP,A,1981,9.285862
927,DEU,SELFEMP,MEN,PC_EMP,A,1982,9.435093
928,DEU,SELFEMP,MEN,PC_EMP,A,1983,9.550817
929,DEU,SELFEMP,MEN,PC_EMP,A,1991,11.1339
930,DEU,SELFEMP,MEN,PC_EMP,A,1992,11.49998
931,DEU,SELFEMP,MEN,PC_EMP,A,1993,11.93815
932,DEU,SELFEMP,MEN,PC_EMP,A,1994,12.26315
933,DEU,SELFEMP,MEN,PC_EMP,A,1995,12.461730000000001
934,DEU,SELFEMP,MEN,PC_EMP,A,1996,12.71777
935,DEU,SELFEMP,MEN,PC_EMP,A,1997,13.00169
936,DEU,SELFEMP,MEN,PC_EMP,A,1998,13.1468
937,DEU,SELFEMP,MEN,PC_EMP,A,1999,13.233189999999999
938,DEU,SELFEMP,MEN,PC_EMP,A,2000,13.357370000000001
939,DEU,SELFEMP,MEN,PC_EMP,A,2001,13.379529999999999
940,DEU,SELFEMP,MEN,PC_EMP,A,2002,13.62745
941,DEU,SELFEMP,MEN,PC_EMP,A,2003,13.92326
942,DEU,SELFEMP,MEN,PC_EMP,A,2004,14.86263
943,DEU,SELFEMP,MEN,PC_EMP,A,2005,14.780779999999998
944,DEU,SELFEMP,MEN,PC_EMP,A,2006,14.53459
945,DEU,SELFEMP,MEN,PC_EMP,A,2007,14.28217
946,DEU,SELFEMP,MEN,PC_EMP,A,2008,13.99187
947,DEU,SELFEMP,MEN,PC_EMP,A,2009,14.25699
948,DEU,SELFEMP,MEN,PC_EMP,A,2010,14.27012
949,DEU,SELFEMP,MEN,PC_EMP,A,2011,14.40293
950,DEU,SELFEMP,MEN,PC_EMP,A,2012,14.345970000000001
951,DEU,SELFEMP,MEN,PC_EMP,A,2013,13.878279999999998
952,DEU,SELFEMP,MEN,PC_EMP,A,2014,13.5421
953,DEU,SELFEMP,MEN,PC_EMP,A,2015,13.37677
954,DEU,SELFEMP,MEN,PC_EMP,A,2016,12.83956
955,DEU,SELFEMP,MEN,PC_EMP,A,2017,12.50634
956,DEU,SELFEMP,TOT,PC_EMP,A,1962,16.63364
957,DEU,SELFEMP,TOT,PC_EMP,A,1963,16.10217
958,DEU,SELFEMP,TOT,PC_EMP,A,1964,15.48709
959,DEU,SELFEMP,TOT,PC_EMP,A,1965,15.00569
960,DEU,SELFEMP,TOT,PC_EMP,A,1966,14.788739999999999
961,DEU,SELFEMP,TOT,PC_EMP,A,1967,14.86254
962,DEU,SELFEMP,TOT,PC_EMP,A,1968,14.50891
963,DEU,SELFEMP,TOT,PC_EMP,A,1969,13.75464
964,DEU,SELFEMP,TOT,PC_EMP,A,1980,9.483353999999999
965,DEU,SELFEMP,TOT,PC_EMP,A,1981,9.450560000000001
966,DEU,SELFEMP,TOT,PC_EMP,A,1982,9.484139
967,DEU,SELFEMP,TOT,PC_EMP,A,1983,9.520753
968,DEU,SELFEMP,TOT,PC_EMP,A,1991,9.793672
969,DEU,SELFEMP,TOT,PC_EMP,A,1992,10.05228
970,DEU,SELFEMP,TOT,PC_EMP,A,1993,10.36998
971,DEU,SELFEMP,TOT,PC_EMP,A,1994,10.6136
972,DEU,SELFEMP,TOT,PC_EMP,A,1995,10.7071
973,DEU,SELFEMP,TOT,PC_EMP,A,1996,10.75575
974,DEU,SELFEMP,TOT,PC_EMP,A,1997,10.88487
975,DEU,SELFEMP,TOT,PC_EMP,A,1998,10.98686
976,DEU,SELFEMP,TOT,PC_EMP,A,1999,10.83724
977,DEU,SELFEMP,TOT,PC_EMP,A,2000,10.95611
978,DEU,SELFEMP,TOT,PC_EMP,A,2001,11.14835
979,DEU,SELFEMP,TOT,PC_EMP,A,2002,11.1643
980,DEU,SELFEMP,TOT,PC_EMP,A,2003,11.39746
981,DEU,SELFEMP,TOT,PC_EMP,A,2004,12.036010000000001
982,DEU,SELFEMP,TOT,PC_EMP,A,2005,12.36462
983,DEU,SELFEMP,TOT,PC_EMP,A,2006,12.138810000000001
984,DEU,SELFEMP,TOT,PC_EMP,A,2007,11.99213
985,DEU,SELFEMP,TOT,PC_EMP,A,2008,11.654910000000001
986,DEU,SELFEMP,TOT,PC_EMP,A,2009,11.590710000000001
987,DEU,SELFEMP,TOT,PC_EMP,A,2010,11.57143
988,DEU,SELFEMP,TOT,PC_EMP,A,2011,11.66584
989,DEU,SELFEMP,TOT,PC_EMP,A,2012,11.57279
990,DEU,SELFEMP,TOT,PC_EMP,A,2013,11.196110000000001
991,DEU,SELFEMP,TOT,PC_EMP,A,2014,10.95593
992,DEU,SELFEMP,TOT,PC_EMP,A,2015,10.75318
993,DEU,SELFEMP,TOT,PC_EMP,A,2016,10.4246
994,DEU,SELFEMP,TOT,PC_EMP,A,2017,10.19992
995,DEU,SELFEMP,WOMEN,PC_EMP,A,1962,21.736
996,DEU,SELFEMP,WOMEN,PC_EMP,A,1963,21.053060000000002
997,DEU,SELFEMP,WOMEN,PC_EMP,A,1964,19.97701
998,DEU,SELFEMP,WOMEN,PC_EMP,A,1965,19.31645
999,DEU,SELFEMP,WOMEN,PC_EMP,A,1966,18.99616
1000,DEU,SELFEMP,WOMEN,PC_EMP,A,1967,18.894560000000002
1001,DEU,SELFEMP,WOMEN,PC_EMP,A,1968,18.550929999999997
1002,DEU,SELFEMP,WOMEN,PC_EMP,A,1969,17.47437
1003,DEU,SELFEMP,WOMEN,PC_EMP,A,1980,9.940641000000001
1004,DEU,SELFEMP,WOMEN,PC_EMP,A,1981,9.715106
1005,DEU,SELFEMP,WOMEN,PC_EMP,A,1982,9.562155
1006,DEU,SELFEMP,WOMEN,PC_EMP,A,1983,9.473134
1007,DEU,SELFEMP,WOMEN,PC_EMP,A,1991,7.953924000000001
1008,DEU,SELFEMP,WOMEN,PC_EMP,A,1992,8.057375
1009,DEU,SELFEMP,WOMEN,PC_EMP,A,1993,8.212439999999999
1010,DEU,SELFEMP,WOMEN,PC_EMP,A,1994,8.348819
1011,DEU,SELFEMP,WOMEN,PC_EMP,A,1995,8.332786
1012,DEU,SELFEMP,WOMEN,PC_EMP,A,1996,8.148729
1013,DEU,SELFEMP,WOMEN,PC_EMP,A,1997,8.087477999999999
1014,DEU,SELFEMP,WOMEN,PC_EMP,A,1998,8.153846000000001
1015,DEU,SELFEMP,WOMEN,PC_EMP,A,1999,7.76957
1016,DEU,SELFEMP,WOMEN,PC_EMP,A,2000,7.910205
1017,DEU,SELFEMP,WOMEN,PC_EMP,A,2001,8.34998
1018,DEU,SELFEMP,WOMEN,PC_EMP,A,2002,8.144601
1019,DEU,SELFEMP,WOMEN,PC_EMP,A,2003,8.340159
1020,DEU,SELFEMP,WOMEN,PC_EMP,A,2004,8.669071
1021,DEU,SELFEMP,WOMEN,PC_EMP,A,2005,9.423086
1022,DEU,SELFEMP,WOMEN,PC_EMP,A,2006,9.245197000000001
1023,DEU,SELFEMP,WOMEN,PC_EMP,A,2007,9.237366999999999
1024,DEU,SELFEMP,WOMEN,PC_EMP,A,2008,8.847417
1025,DEU,SELFEMP,WOMEN,PC_EMP,A,2009,8.447227999999999
1026,DEU,SELFEMP,WOMEN,PC_EMP,A,2010,8.434462
1027,DEU,SELFEMP,WOMEN,PC_EMP,A,2011,8.500098
1028,DEU,SELFEMP,WOMEN,PC_EMP,A,2012,8.353582000000001
1029,DEU,SELFEMP,WOMEN,PC_EMP,A,2013,8.112081
1030,DEU,SELFEMP,WOMEN,PC_EMP,A,2014,7.989644999999999
1031,DEU,SELFEMP,WOMEN,PC_EMP,A,2015,7.75203
1032,DEU,SELFEMP,WOMEN,PC_EMP,A,2016,7.649836
1033,DEU,SELFEMP,WOMEN,PC_EMP,A,2017,7.546398
1034,GRC,SELFEMP,MEN,PC_EMP,A,1961,64.33536
1035,GRC,SELFEMP,MEN,PC_EMP,A,1981,49.914809999999996
1036,GRC,SELFEMP,MEN,PC_EMP,A,1982,49.749309999999994
1037,GRC,SELFEMP,MEN,PC_EMP,A,1983,49.77029
1038,GRC,SELFEMP,MEN,PC_EMP,A,1984,48.93835
1039,GRC,SELFEMP,MEN,PC_EMP,A,1985,48.927459999999996
1040,GRC,SELFEMP,MEN,PC_EMP,A,1986,49.10102
1041,GRC,SELFEMP,MEN,PC_EMP,A,1987,48.44143
1042,GRC,SELFEMP,MEN,PC_EMP,A,1988,48.630759999999995
1043,GRC,SELFEMP,MEN,PC_EMP,A,1989,47.84304
1044,GRC,SELFEMP,MEN,PC_EMP,A,1990,47.43192
1045,GRC,SELFEMP,MEN,PC_EMP,A,1991,47.6024
1046,GRC,SELFEMP,MEN,PC_EMP,A,1992,48.194309999999994
1047,GRC,SELFEMP,MEN,PC_EMP,A,1993,47.69826
1048,GRC,SELFEMP,MEN,PC_EMP,A,1994,47.580890000000004
1049,GRC,SELFEMP,MEN,PC_EMP,A,1995,47.4226
1050,GRC,SELFEMP,MEN,PC_EMP,A,1996,46.8681
1051,GRC,SELFEMP,MEN,PC_EMP,A,1997,46.84805
1052,GRC,SELFEMP,MEN,PC_EMP,A,1998,45.15448
1053,GRC,SELFEMP,MEN,PC_EMP,A,1999,44.209759999999996
1054,GRC,SELFEMP,MEN,PC_EMP,A,2000,43.60165
1055,GRC,SELFEMP,MEN,PC_EMP,A,2001,41.83422
1056,GRC,SELFEMP,MEN,PC_EMP,A,2002,41.16771
1057,GRC,SELFEMP,MEN,PC_EMP,A,2003,40.93866
1058,GRC,SELFEMP,MEN,PC_EMP,A,2004,39.20263
1059,GRC,SELFEMP,MEN,PC_EMP,A,2005,38.650079999999996
1060,GRC,SELFEMP,MEN,PC_EMP,A,2006,38.8642
1061,GRC,SELFEMP,MEN,PC_EMP,A,2007,38.34985
1062,GRC,SELFEMP,MEN,PC_EMP,A,2008,37.83709
1063,GRC,SELFEMP,MEN,PC_EMP,A,2009,38.45794
1064,GRC,SELFEMP,MEN,PC_EMP,A,2010,38.7449
1065,GRC,SELFEMP,MEN,PC_EMP,A,2011,39.54043
1066,GRC,SELFEMP,MEN,PC_EMP,A,2012,40.33275
1067,GRC,SELFEMP,MEN,PC_EMP,A,2013,40.55222
1068,GRC,SELFEMP,MEN,PC_EMP,A,2014,39.95525
1069,GRC,SELFEMP,MEN,PC_EMP,A,2015,38.86119
1070,GRC,SELFEMP,MEN,PC_EMP,A,2016,37.4388
1071,GRC,SELFEMP,MEN,PC_EMP,A,2017,37.56434
1072,GRC,SELFEMP,TOT,PC_EMP,A,1961,68.15643
1073,GRC,SELFEMP,TOT,PC_EMP,A,1981,51.86495
1074,GRC,SELFEMP,TOT,PC_EMP,A,1982,50.89301
1075,GRC,SELFEMP,TOT,PC_EMP,A,1983,51.580690000000004
1076,GRC,SELFEMP,TOT,PC_EMP,A,1984,50.885090000000005
1077,GRC,SELFEMP,TOT,PC_EMP,A,1985,50.63797
1078,GRC,SELFEMP,TOT,PC_EMP,A,1986,50.701190000000004
1079,GRC,SELFEMP,TOT,PC_EMP,A,1987,50.10712
1080,GRC,SELFEMP,TOT,PC_EMP,A,1988,49.541579999999996
1081,GRC,SELFEMP,TOT,PC_EMP,A,1989,48.548629999999996
1082,GRC,SELFEMP,TOT,PC_EMP,A,1990,47.63666
1083,GRC,SELFEMP,TOT,PC_EMP,A,1991,46.83133
1084,GRC,SELFEMP,TOT,PC_EMP,A,1992,47.39342
1085,GRC,SELFEMP,TOT,PC_EMP,A,1993,46.71848
1086,GRC,SELFEMP,TOT,PC_EMP,A,1994,46.73507
1087,GRC,SELFEMP,TOT,PC_EMP,A,1995,46.112190000000005
1088,GRC,SELFEMP,TOT,PC_EMP,A,1996,45.71836
1089,GRC,SELFEMP,TOT,PC_EMP,A,1997,45.20663
1090,GRC,SELFEMP,TOT,PC_EMP,A,1998,43.7038
1091,GRC,SELFEMP,TOT,PC_EMP,A,1999,42.64674
1092,GRC,SELFEMP,TOT,PC_EMP,A,2000,41.8151
1093,GRC,SELFEMP,TOT,PC_EMP,A,2001,39.55511
1094,GRC,SELFEMP,TOT,PC_EMP,A,2002,39.02742
1095,GRC,SELFEMP,TOT,PC_EMP,A,2003,38.82824
1096,GRC,SELFEMP,TOT,PC_EMP,A,2004,36.33821
1097,GRC,SELFEMP,TOT,PC_EMP,A,2005,36.00238
1098,GRC,SELFEMP,TOT,PC_EMP,A,2006,36.03845
1099,GRC,SELFEMP,TOT,PC_EMP,A,2007,35.33813
1100,GRC,SELFEMP,TOT,PC_EMP,A,2008,35.0132
1101,GRC,SELFEMP,TOT,PC_EMP,A,2009,35.27346
1102,GRC,SELFEMP,TOT,PC_EMP,A,2010,35.60226
1103,GRC,SELFEMP,TOT,PC_EMP,A,2011,36.20617
1104,GRC,SELFEMP,TOT,PC_EMP,A,2012,36.64301
1105,GRC,SELFEMP,TOT,PC_EMP,A,2013,36.989779999999996
1106,GRC,SELFEMP,TOT,PC_EMP,A,2014,35.966770000000004
1107,GRC,SELFEMP,TOT,PC_EMP,A,2015,34.956759999999996
1108,GRC,SELFEMP,TOT,PC_EMP,A,2016,34.091
1109,GRC,SELFEMP,TOT,PC_EMP,A,2017,34.0697
1110,GRC,SELFEMP,WOMEN,PC_EMP,A,1961,76.16015
1111,GRC,SELFEMP,WOMEN,PC_EMP,A,1981,56.1408
1112,GRC,SELFEMP,WOMEN,PC_EMP,A,1982,53.47424
1113,GRC,SELFEMP,WOMEN,PC_EMP,A,1983,55.3249
1114,GRC,SELFEMP,WOMEN,PC_EMP,A,1984,54.81651
1115,GRC,SELFEMP,WOMEN,PC_EMP,A,1985,53.96937
1116,GRC,SELFEMP,WOMEN,PC_EMP,A,1986,53.80754
1117,GRC,SELFEMP,WOMEN,PC_EMP,A,1987,53.287009999999995
1118,GRC,SELFEMP,WOMEN,PC_EMP,A,1988,51.2372
1119,GRC,SELFEMP,WOMEN,PC_EMP,A,1989,49.85696
1120,GRC,SELFEMP,WOMEN,PC_EMP,A,1990,48.01314
1121,GRC,SELFEMP,WOMEN,PC_EMP,A,1991,45.318090000000005
1122,GRC,SELFEMP,WOMEN,PC_EMP,A,1992,45.8919
1123,GRC,SELFEMP,WOMEN,PC_EMP,A,1993,44.89552
1124,GRC,SELFEMP,WOMEN,PC_EMP,A,1994,45.185159999999996
1125,GRC,SELFEMP,WOMEN,PC_EMP,A,1995,43.77185
1126,GRC,SELFEMP,WOMEN,PC_EMP,A,1996,43.69336
1127,GRC,SELFEMP,WOMEN,PC_EMP,A,1997,42.37744
1128,GRC,SELFEMP,WOMEN,PC_EMP,A,1998,41.16681
1129,GRC,SELFEMP,WOMEN,PC_EMP,A,1999,39.96328
1130,GRC,SELFEMP,WOMEN,PC_EMP,A,2000,38.77982
1131,GRC,SELFEMP,WOMEN,PC_EMP,A,2001,35.663909999999994
1132,GRC,SELFEMP,WOMEN,PC_EMP,A,2002,35.446
1133,GRC,SELFEMP,WOMEN,PC_EMP,A,2003,35.34662
1134,GRC,SELFEMP,WOMEN,PC_EMP,A,2004,31.71295
1135,GRC,SELFEMP,WOMEN,PC_EMP,A,2005,31.76462
1136,GRC,SELFEMP,WOMEN,PC_EMP,A,2006,31.616740000000004
1137,GRC,SELFEMP,WOMEN,PC_EMP,A,2007,30.65945
1138,GRC,SELFEMP,WOMEN,PC_EMP,A,2008,30.69953
1139,GRC,SELFEMP,WOMEN,PC_EMP,A,2009,30.54563
1140,GRC,SELFEMP,WOMEN,PC_EMP,A,2010,31.03665
1141,GRC,SELFEMP,WOMEN,PC_EMP,A,2011,31.420890000000004
1142,GRC,SELFEMP,WOMEN,PC_EMP,A,2012,31.4027
1143,GRC,SELFEMP,WOMEN,PC_EMP,A,2013,31.908279999999998
1144,GRC,SELFEMP,WOMEN,PC_EMP,A,2014,30.42663
1145,GRC,SELFEMP,WOMEN,PC_EMP,A,2015,29.61311
1146,GRC,SELFEMP,WOMEN,PC_EMP,A,2016,29.472240000000003
1147,GRC,SELFEMP,WOMEN,PC_EMP,A,2017,29.22372
1148,HUN,SELFEMP,MEN,PC_EMP,A,1992,23.92411
1149,HUN,SELFEMP,MEN,PC_EMP,A,1993,21.93069
1150,HUN,SELFEMP,MEN,PC_EMP,A,1994,21.8638
1151,HUN,SELFEMP,MEN,PC_EMP,A,1995,22.14249
1152,HUN,SELFEMP,MEN,PC_EMP,A,1996,22.55254
1153,HUN,SELFEMP,MEN,PC_EMP,A,1997,21.47208
1154,HUN,SELFEMP,MEN,PC_EMP,A,1998,19.89924
1155,HUN,SELFEMP,MEN,PC_EMP,A,1999,19.22421
1156,HUN,SELFEMP,MEN,PC_EMP,A,2000,18.720270000000003
1157,HUN,SELFEMP,MEN,PC_EMP,A,2001,17.77257
1158,HUN,SELFEMP,MEN,PC_EMP,A,2002,16.98303
1159,HUN,SELFEMP,MEN,PC_EMP,A,2003,16.85183
1160,HUN,SELFEMP,MEN,PC_EMP,A,2004,17.5849
1161,HUN,SELFEMP,MEN,PC_EMP,A,2005,16.97581
1162,HUN,SELFEMP,MEN,PC_EMP,A,2006,15.74961
1163,HUN,SELFEMP,MEN,PC_EMP,A,2007,15.169479999999998
1164,HUN,SELFEMP,MEN,PC_EMP,A,2008,15.27255
1165,HUN,SELFEMP,MEN,PC_EMP,A,2009,15.546529999999999
1166,HUN,SELFEMP,MEN,PC_EMP,A,2010,15.26687
1167,HUN,SELFEMP,MEN,PC_EMP,A,2011,15.24264
1168,HUN,SELFEMP,MEN,PC_EMP,A,2012,14.35195
1169,HUN,SELFEMP,MEN,PC_EMP,A,2013,13.86723
1170,HUN,SELFEMP,MEN,PC_EMP,A,2014,13.61067
