1714447.05,441856.4,26.17,7.96,0.0,21.0,1.0,4.0,0.0
1714447.05,441856.4,12.74,8.7,0.0,21.0,2.0,4.0,0.0
1714447.05,441856.4,19.14,8.34,0.0,21.0,0.0,4.0,0.0
1714447.05,423402.5,26.17,7.96,1.0,21.0,1.0,4.0,0.0
1714447.05,423402.5,12.74,8.7,1.0,21.0,2.0,4.0,0.0
1714447.05,423402.5,19.14,8.34,1.0,21.0,0.0,4.0,0.0
44101.43,473116.9,26.7,8.12,0.0,21.0,1.0,1.0,0.0
44101.43,473116.9,12.16,9.48,0.0,21.0,2.0,1.0,0.0
44101.43,473116.9,19.1,8.83,0.0,21.0,0.0,1.0,0.0
44101.43,465209.2,26.7,8.12,1.0,21.0,1.0,1.0,0.0
44101.43,465209.2,12.16,9.48,1.0,21.0,2.0,1.0,0.0
44101.43,465209.2,19.1,8.83,1.0,21.0,0.0,1.0,0.0
45519.87,474937.9,27.0,8.04,0.0,21.0,1.0,0.0,0.0
45519.87,474937.9,12.29,9.4,0.0,21.0,2.0,0.0,0.0
45519.87,474937.9,19.29,8.76,0.0,21.0,0.0,0.0,0.0
45519.87,479168.0,27.0,8.04,1.0,21.0,1.0,0.0,0.0
45519.87,479168.0,12.29,9.4,1.0,21.0,2.0,0.0,0.0
45519.87,479168.0,19.29,8.76,1.0,21.0,0.0,0.0,0.0
44647.37,429256.3,26.39,8.01,0.0,21.0,1.0,2.0,0.0
44647.37,429256.3,12.1,9.18,0.0,21.0,2.0,2.0,0.0
44647.37,429256.3,18.88,8.62,0.0,21.0,0.0,2.0,0.0
44647.37,410688.3,26.39,8.01,1.0,21.0,1.0,2.0,0.0
44647.37,410688.3,12.1,9.18,1.0,21.0,2.0,2.0,0.0
44647.37,410688.3,18.88,8.62,1.0,21.0,0.0,2.0,0.0
44819.5,412960.0,26.41,8.08,0.0,21.0,1.0,3.0,0.0
44819.5,412960.0,12.61,9.04,0.0,21.0,2.0,3.0,0.0
